,sex
GTEX-ZYT6-0526-SM-5GIEA,1
GTEX-ZYW4-1226-SM-5E45B,1
GTEX-1399R-0326-SM-5KM1X,1
GTEX-11H98-0326-SM-5HL4S,1
GTEX-S4P3-1226-SM-4AD4Y,0
GTEX-U8T8-2326-SM-3DB96,1
GTEX-WEY5-1526-SM-4LMJF,0
GTEX-S3XE-2026-SM-3K2B5,1
GTEX-14BMU-0006-SM-5MR3T,0
GTEX-UJHI-0726-SM-3DB92,0
GTEX-147F4-1026-SM-5Q5F9,1
GTEX-ZYWO-1926-SM-5E456,0
GTEX-Y5V6-2526-SM-5IFJV,1
GTEX-111YS-1226-SM-5EGGJ,1
GTEX-RWS6-1926-SM-47JXY,0
GTEX-ZDYS-1626-SM-4WKGB,1
GTEX-13PLJ-1726-SM-5L3FT,0
GTEX-S4UY-1626-SM-4AD55,0
GTEX-13QBU-1026-SM-5LU3R,0
GTEX-RVPU-1526-SM-47JXQ,1
GTEX-R55G-0126-SM-48FDS,0
GTEX-131XW-0011-R8a-SM-5DUWY,0
GTEX-14753-2426-SM-5LU8U,1
GTEX-11DXX-0626-SM-5Q5AG,0
GTEX-12ZZX-0526-SM-5DUW6,0
GTEX-PX3G-1326-SM-48U18,0
GTEX-131XG-2126-SM-5DUXG,0
GTEX-ZXG5-2826-SM-5NQ8T,1
GTEX-ZVT3-2826-SM-5GU6A,0
GTEX-S4Q7-0926-SM-4AD5D,1
GTEX-XMD1-2926-SM-4AT42,1
K-562-SM-4DM4W,0
GTEX-14BIM-0011-R3b-SM-5S2RL,0
GTEX-Q2AG-0426-SM-2S1PU,0
GTEX-OXRP-0326-SM-2I5ET,0
GTEX-NPJ8-1626-SM-2HMIY,1
GTEX-YEC4-0526-SM-4W21U,1
GTEX-R55G-0426-SM-48FDH,0
GTEX-UPK5-2326-SM-3P5Z8,1
GTEX-WRHU-0326-SM-3MJFY,0
GTEX-Y9LG-0726-SM-4VDS3,1
GTEX-OHPL-2626-SM-2HMJA,0
GTEX-13VXU-0011-R11b-SM-5O9DJ,1
GTEX-WHWD-0326-SM-3LK6L,1
GTEX-WFON-2526-SM-3LK7P,1
GTEX-Y5V6-1326-SM-4VDTF,1
GTEX-YJ89-0726-SM-5P9F7,1
GTEX-ZF2S-0126-SM-4WKFO,0
GTEX-YFC4-0011-R3a-SM-4RGLP,0
GTEX-Y8E5-0526-SM-57WBY,1
GTEX-147GR-0011-R10b-SM-5S2UM,1
GTEX-145LS-1326-SM-5Q5EP,0
GTEX-RM2N-1826-SM-2TF5B,1
GTEX-12WS9-0826-SM-59HJX,0
GTEX-14ABY-0726-SM-5Q5DF,1
GTEX-T6MN-0126-SM-32PLP,1
GTEX-NFK9-0008-SM-4E3JE,1
GTEX-13D11-1726-SM-5IFGQ,0
GTEX-ZT9W-0226-SM-4YCCZ,1
GTEX-11EQ9-0126-SM-5986I,1
GTEX-ZPIC-1426-SM-4WWCP,0
GTEX-146FR-1826-SM-5QGPF,0
GTEX-14A5H-1826-SM-5NQAB,1
GTEX-ZA64-0926-SM-5HL7H,1
GTEX-11DXY-0826-SM-5EGGR,1
GTEX-13FTY-0726-SM-5J2OH,0
GTEX-YFC4-0126-SM-5CVLY,0
GTEX-12WSN-0626-SM-5BC61,1
GTEX-Y8LW-1626-SM-5IFHX,0
GTEX-147F3-0726-SM-5NQ9U,0
GTEX-U4B1-1126-SM-4DXV3,1
GTEX-XUZC-2126-SM-4BRW8,0
GTEX-14ICK-0006-SM-5NQB5,1
GTEX-111YS-2226-SM-5987P,1
GTEX-ZYVF-1126-SM-5E458,0
GTEX-12WSL-1326-SM-5LZVW,1
GTEX-XAJ8-0926-SM-47JXZ,1
GTEX-XGQ4-0126-SM-4AT4H,1
GTEX-PW2O-0008-SM-48TEB,1
GTEX-13FHP-0726-SM-5K7YI,1
GTEX-11UD2-0726-SM-5EQ69,1
GTEX-YJ89-1926-SM-5IFJ6,1
GTEX-S4P3-0226-SM-3K2BD,0
GTEX-132AR-1026-SM-5PNVL,0
GTEX-13X6I-0926-SM-5LUAB,1
GTEX-X4XX-0011-R5A-SM-46MWN,1
GTEX-13PVR-0826-SM-5S2PV,0
GTEX-131YS-0011-R5b-SM-5K7YB,0
GTEX-ZLWG-0726-SM-5S2NG,0
GTEX-145MI-0011-R5a-SM-5Q5B4,0
GTEX-131XW-0626-SM-5PNVD,0
GTEX-SE5C-0726-SM-4BRWY,0
GTEX-QMR6-0011-R6A-SM-32PKP,1
GTEX-QDT8-0326-SM-32PL1,0
GTEX-S4P3-0008-SM-3NM8R,0
GTEX-OHPL-0426-SM-3TW8X,0
GTEX-XMK1-2026-SM-4B65K,1
GTEX-YFCO-0008-SM-4W1Z4,1
GTEX-YECK-0226-SM-4W215,1
GTEX-139T6-1526-SM-5P9G6,1
GTEX-11EQ9-0008-SM-5Q5DK,1
GTEX-11EQ9-0626-SM-5A5K1,1
GTEX-X5EB-2526-SM-4E3HY,1
GTEX-11TUW-2426-SM-5EQKB,1
GTEX-NPJ8-0526-SM-3MJHN,1
GTEX-WRHU-1326-SM-4E3K7,0
GTEX-QCQG-2126-SM-2S1P8,0
GTEX-ZTTD-0008-SM-51MQV,1
GTEX-P44H-0011-R4A-SM-2XCEW,1
GTEX-11DXZ-1426-SM-5H12A,1
GTEX-SIU8-0126-SM-2XCDT,1
GTEX-ZPIC-1126-SM-5BC7F,0
GTEX-13O3P-0526-SM-5K7UT,1
GTEX-RNOR-0926-SM-2TF56,0
GTEX-145MI-0011-R6a-SM-5PNZA,0
GTEX-UTHO-0011-R4A-SM-3GIJP,1
GTEX-144GN-2426-SM-5LU4R,1
GTEX-12WSG-1226-SM-5EQ4C,0
GTEX-1497J-0826-SM-5NQAJ,1
GTEX-11ZVC-0326-SM-5CVLC,0
GTEX-11EM3-1626-SM-5N9CO,0
GTEX-YEC4-1426-SM-5IFHS,1
GTEX-RVPV-1226-SM-2TF73,1
GTEX-ZE9C-2326-SM-5J1NT,1
GTEX-PWO3-0011-R2A-SM-2S1OX,0
GTEX-11I78-2626-SM-5Q5AI,0
GTEX-ZF28-1026-SM-4WKGV,1
GTEX-1192X-1526-SM-5H11I,1
GTEX-YJ8O-0826-SM-5CVM3,0
GTEX-X88G-0126-SM-47JZ3,1
GTEX-13X6I-0011-R7b-SM-5PNWP,1
GTEX-11XUK-2126-SM-5EQLR,0
GTEX-WY7C-0626-SM-4ONCT,1
GTEX-131XE-2326-SM-5PNZ2,1
GTEX-12ZZX-0226-SM-5DUXU,0
GTEX-XMD1-0011-R5A-SM-4AT47,1
GTEX-TMMY-1526-SM-4DXST,0
GTEX-ZAB5-2626-SM-5KM3Y,1
GTEX-ZE7O-0226-SM-5S2N1,0
GTEX-11I78-1026-SM-5HL74,0
GTEX-113IC-0008-SM-5QGRF,1
GTEX-YJ8A-0426-SM-5IFID,1
GTEX-X585-0011-R4B-SM-46MVH,1
GTEX-13O3P-1226-SM-5J2O8,1
GTEX-12WSD-1626-SM-5GCNR,0
GTEX-11P7K-0003-SM-5S2OU,1
GTEX-12ZZY-0726-SM-5EQ66,1
GTEX-QMRM-0226-SM-4R1K7,1
GTEX-W5WG-1626-SM-4LMKG,0
GTEX-QMRM-0926-SM-447BR,1
GTEX-14E6E-0726-SM-5S2R3,1
GTEX-12WSD-1926-SM-5GCOV,0
GTEX-XBED-2426-SM-4AT4O,1
GTEX-14DAQ-3026-SM-5S2QZ,0
GTEX-S7SE-0011-R5A-SM-2XCDA,1
GTEX-T6MN-0626-SM-5S2SS,1
GTEX-1211K-1426-SM-5FQTF,0
GTEX-WYBS-0326-SM-3NM8S,0
GTEX-YECK-1226-SM-4W21G,1
GTEX-SNOS-1426-SM-32PLY,1
GTEX-WY7C-1126-SM-3NB3A,1
K-562-SM-2TF5R,0
GTEX-ZUA1-0011-R11b-SM-51MTI,1
GTEX-Y114-1626-SM-4TT7I,0
GTEX-X4XX-0626-SM-3NMC1,1
GTEX-11EMC-1426-SM-5N9E4,0
GTEX-PLZ5-1626-SM-3NB21,1
GTEX-11TT1-1926-SM-5PNYN,1
GTEX-Y9LG-0426-SM-4VBRT,1
GTEX-YF7O-2226-SM-5CVN8,1
GTEX-13FTX-1526-SM-5K7VJ,0
GTEX-ZZ64-1526-SM-5E43K,1
GTEX-Y8E5-0008-SM-57WBA,1
GTEX-145ME-0826-SM-5O9AF,0
GTEX-ZVP2-0626-SM-51MSO,1
GTEX-13JVG-1126-SM-5KM2M,1
GTEX-13IVO-2426-SM-5K7V9,1
GTEX-XGQ4-0226-SM-4GIDS,1
GTEX-13FHP-1126-SM-5IJDO,1
GTEX-OOBJ-2626-SM-2I3F6,1
GTEX-12WSM-0011-R10a-SM-5DUWV,1
GTEX-Z93S-0326-SM-5HL84,1
GTEX-145MF-2726-SM-5O995,1
GTEX-ZF28-0011-R7a-SM-4WKF5,1
GTEX-P78B-1626-SM-5SI85,0
GTEX-145MI-0526-SM-5O9A8,0
GTEX-13FTW-1826-SM-5IJEN,1
GTEX-13O3Q-2426-SM-5IJBR,1
GTEX-ZYT6-2726-SM-5GICP,1
GTEX-13FH7-2326-SM-5KM1E,0
GTEX-WH7G-0726-SM-5EGIX,1
GTEX-TMMY-0008-SM-4DXU3,0
GTEX-ZYVF-0726-SM-5GICF,0
GTEX-14A6H-2026-SM-5Q5DD,1
GTEX-12WSG-2826-SM-5FQUS,0
GTEX-WY7C-0826-SM-4ONCG,1
GTEX-12696-0926-SM-5FQTV,1
GTEX-12WSM-0526-SM-5GCO8,1
GTEX-13O3O-0926-SM-5KM1F,0
GTEX-13G51-0426-SM-5K7Z5,1
GTEX-145LS-0011-R1b-SM-5PNUP,0
GTEX-ZAK1-0126-SM-5IJD3,0
GTEX-PW2O-0226-SM-48TC7,1
GTEX-13PVQ-0426-SM-5J1OG,1
GTEX-13PDP-0126-SM-5L3HD,1
GTEX-11P82-0008-SM-5S2MS,1
GTEX-1339X-1726-SM-5P9J9,1
GTEX-ZLV1-0926-SM-5S2MR,0
GTEX-WZTO-0008-SM-4PQZZ,1
GTEX-13RTJ-0726-SM-5QGQN,1
GTEX-111VG-1926-SM-5GIDO,1
GTEX-139YR-0826-SM-5LZXY,1
GTEX-NL3G-0526-SM-4RTWW,0
GTEX-ZYFG-0726-SM-5GIDX,0
GTEX-S95S-1626-SM-2XCDJ,1
GTEX-13X6H-1526-SM-5Q5E2,0
GTEX-13O3P-1426-SM-5L3DT,1
GTEX-TML8-1326-SM-4DXTO,0
GTEX-XUW1-2326-SM-4BOO5,0
GTEX-WHWD-0726-SM-4OORX,1
GTEX-VUSG-0326-SM-5S2ST,1
GTEX-RWSA-0526-SM-2XCBC,1
GTEX-WZTO-0011-R10B-SM-4E3KB,1
GTEX-WVLH-2926-SM-3MJG5,1
GTEX-WRHK-1426-SM-3MJF9,0
GTEX-ZDTT-0004-SM-4WKG3,1
GTEX-R55E-1026-SM-2TC5S,1
GTEX-QXCU-0326-SM-2TC63,1
GTEX-13PVR-0326-SM-5RQJY,0
GTEX-ZGAY-1226-SM-4YCF4,0
GTEX-RWS6-2326-SM-2XCB4,0
GTEX-145MH-2326-SM-5O9AW,1
GTEX-ZYWO-2626-SM-5E43V,0
GTEX-13JUV-2626-SM-5N9EB,0
GTEX-13YAN-1326-SM-5Q5F1,1
GTEX-XMK1-1026-SM-4B65H,1
GTEX-11P7K-1326-SM-5BC5G,1
GTEX-132NY-2226-SM-5J2LZ,1
GTEX-O5YV-1626-SM-2YUNJ,0
GTEX-QVUS-0011-R10A-SM-3GIK3,0
GTEX-YFC4-0226-SM-57WD2,0
GTEX-R55C-0626-SM-2TF4Q,1
GTEX-ZYW4-0626-SM-59HJR,1
GTEX-SUCS-0326-SM-32PLL,1
GTEX-R55F-1226-SM-2TF59,1
GTEX-ZF28-0011-R11a-SM-4WWEI,1
GTEX-146FR-1926-SM-5NQA6,0
GTEX-13FTZ-0726-SM-5IFFY,1
GTEX-11DXZ-1226-SM-5H11L,1
GTEX-1399R-0126-SM-5IFEV,1
GTEX-13S7M-0426-SM-5S2US,0
GTEX-11UD1-0226-SM-5EQKL,0
GTEX-11NSD-0126-SM-5987F,1
GTEX-ZQUD-0926-SM-57WE3,1
GTEX-QESD-1726-SM-2S1R7,1
GTEX-11DXX-2526-SM-5H119,0
GTEX-ZG7Y-1826-SM-4WWD3,1
GTEX-PX3G-0008-SM-48U2L,0
GTEX-VJWN-0426-SM-3GIJI,0
GTEX-11GSO-3026-SM-5Q5AL,1
GTEX-11WQK-0011-R9b-SM-5BC6N,1
GTEX-13NYS-0011-R2b-SM-5MR4G,1
GTEX-13NZA-1426-SM-5KM4Y,1
GTEX-131YS-0011-R10b-SM-5EQ5N,0
GTEX-S7SF-1426-SM-4AT5A,0
GTEX-11DXY-2326-SM-5GICW,1
GTEX-PSDG-0826-SM-48TCZ,1
GTEX-ZVE2-0226-SM-59HJB,1
GTEX-13OW5-0726-SM-5KLZK,1
GTEX-13OVL-0011-R10a-SM-5L3GS,1
GTEX-ZA64-2126-SM-5Q5A8,1
GTEX-ZAJG-1526-SM-5CVML,0
GTEX-12584-0526-SM-5FQTS,1
GTEX-S3XE-1726-SM-3K2AM,1
GTEX-1497J-2326-SM-5NQBK,1
GTEX-113IC-0426-SM-5HL5O,1
GTEX-ZVZQ-0011-R3a-SM-57WC7,0
GTEX-12ZZW-0126-SM-5DUVB,1
GTEX-13RTK-0326-SM-5RQHS,1
GTEX-13O21-0626-SM-5IJDI,1
GTEX-XMD3-0008-SM-4AT4V,0
GTEX-13FTW-2126-SM-5K7YG,1
GTEX-X8HC-1026-SM-46MWH,0
GTEX-RM2N-0326-SM-48FD8,1
GTEX-11ZTT-2426-SM-5EQLS,0
GTEX-U4B1-1526-SM-4DXSL,1
GTEX-R3RS-0726-SM-3GIJR,0
GTEX-PWCY-1026-SM-48TD4,0
GTEX-Q2AG-0226-SM-2S1P4,0
GTEX-14BIM-0011-R4b-SM-5S2RK,0
GTEX-XLM4-1826-SM-5S2SC,1
GTEX-OIZI-0008-SM-2XCFD,1
GTEX-Q2AG-0826-SM-2HMKF,0
GTEX-UPK5-0226-SM-3GAEV,1
GTEX-YFC4-2826-SM-5P9FR,0
GTEX-11WQK-0005-SM-5O9AV,1
GTEX-TMMY-0926-SM-4VBQZ,0
GTEX-13X6I-0011-R3b-SM-5P9HM,1
GTEX-YEC4-1026-101814-SM-5P9FX,1
GTEX-Z93S-1326-SM-5CVMR,1
GTEX-14H4A-0006-SM-5N9E3,0
GTEX-139T4-0326-SM-5K7XN,0
GTEX-12WSD-0005-SM-5N9FZ,0
GTEX-11EMC-2826-SM-5PNY6,0
GTEX-13FXS-0011-R8a-SM-5J1MN,1
GTEX-11ONC-2926-SM-5P9JM,1
GTEX-117YW-0426-SM-5GZZZ,1
GTEX-13FH7-1926-SM-5J2OL,0
GTEX-145MN-1326-SM-5NQ9S,1
GTEX-13OVI-1226-SM-5J2ME,0
GTEX-RU72-3026-SM-5SI7Y,0
GTEX-OOBJ-0326-SM-5SI84,1
GTEX-S33H-0005-SM-2XCAL,1
GTEX-131XG-2226-SM-5DUXS,0
GTEX-139TS-1426-SM-5IFJD,1
GTEX-11DZ1-2426-SM-5GZZX,1
K-562-SM-5O98J,0
GTEX-12WSK-0226-SM-5BC62,0
GTEX-11EMC-2626-SM-59864,0
GTEX-13N11-0426-SM-5KM3O,0
GTEX-W5WG-2426-SM-4LMI6,0
GTEX-13U4I-1826-SM-5IJD2,0
K-562-SM-59HJ4,0
GTEX-ZE7O-1526-SM-5J1NH,0
GTEX-QCQG-0626-SM-48U21,0
GTEX-ZAJG-3026-SM-5HL92,0
GTEX-ZAB5-0926-SM-5CVMV,1
GTEX-PWCY-1826-SM-2S1OK,0
GTEX-1211K-1826-SM-5EGJ2,0
GTEX-ZLWG-0926-SM-4WWC3,0
GTEX-ZAB4-3126-SM-57WCJ,1
GTEX-XMD3-0006-SM-4AT5X,0
GTEX-ZA64-1426-SM-5CVMC,1
GTEX-13D11-1426-SM-5K7Y9,0
GTEX-12696-3026-SM-5FQTU,1
GTEX-13FTX-1026-SM-5J2O5,0
GTEX-QDT8-2526-SM-48TYX,0
GTEX-117XS-0005-SM-5PNU6,1
GTEX-ZVZQ-2626-SM-59HLB,0
GTEX-SNOS-1126-SM-4DM67,1
GTEX-SUCS-0008-SM-4DM53,1
GTEX-QV44-1726-SM-4R1KG,1
GTEX-13OVJ-0726-SM-5KM1W,0
GTEX-WFG8-0926-SM-3GIKJ,1
GTEX-ZYWO-0226-SM-5GZX3,0
GTEX-XV7Q-0226-SM-4BRVL,0
GTEX-ZVT2-0226-SM-5GIE3,0
GTEX-14BIM-3226-SM-5RQIQ,0
GTEX-U4B1-1826-SM-4DXSU,1
GTEX-X4EP-0008-SM-4PQYO,0
GTEX-S341-0426-SM-4AD5L,0
GTEX-SE5C-2126-SM-4BRUJ,0
GTEX-T5JW-1526-SM-4DM5E,0
GTEX-S32W-2326-SM-5S2S6,0
GTEX-TMMY-0726-SM-33HBE,0
GTEX-QDT8-0011-R11A-SM-32PKD,0
GTEX-OIZH-1626-SM-2HMKI,1
GTEX-X4EP-0826-SM-3P5YK,0
GTEX-ZVZQ-0011-R11a-SM-51MS6,0
GTEX-Y114-0008-SM-4TT8X,0
GTEX-Y3IK-2426-SM-4WWDU,0
GTEX-11GSP-0006-SM-5N9EL,0
GTEX-139TT-0011-R6b-SM-5J2ON,1
GTEX-T2IS-3126-SM-32QPK,0
GTEX-13CF3-0006-SM-5N9ED,0
GTEX-PLZ6-0626-SM-5K7WJ,1
GTEX-POMQ-1426-SM-3P61D,0
GTEX-14BIN-3326-SM-5Q5E6,0
GTEX-Y114-0426-SM-4TT6V,0
GTEX-RWS6-2126-SM-2XCAV,0
GTEX-XPVG-1426-SM-4B668,1
GTEX-ZT9W-0726-SM-4YCDC,1
GTEX-11DXX-1026-SM-5H11E,0
GTEX-14ABY-0926-SM-5Q5DY,1
GTEX-PWCY-2326-SM-2I3EQ,0
GTEX-VJYA-1326-SM-3GIJC,1
GTEX-N7MS-0011-R7a-SM-2HMKN,1
GTEX-ZDYS-1326-SM-5IJFF,1
GTEX-13VXT-0826-SM-5SIAP,0
GTEX-13NYC-2626-SM-5K7VN,1
GTEX-12126-0011-R10b-SM-5BC6T,1
GTEX-XGQ4-0008-SM-4AT3Z,1
GTEX-145MO-0826-SM-5NQBL,1
GTEX-13OW6-0726-SM-5L3FX,1
GTEX-13X6J-0011-R7b-SM-5PNUC,1
GTEX-T2IS-0226-SM-32QPH,0
GTEX-13NZ9-1026-SM-5MR5K,1
GTEX-131XE-1526-SM-5KM1A,1
GTEX-ZUA1-2826-SM-59HLE,1
GTEX-V955-1226-SM-4JBI9,1
GTEX-1445S-0626-SM-5LU3C,1
GTEX-11VI4-2026-SM-5CVLJ,0
GTEX-12126-0726-SM-5FQTX,1
GTEX-11PRG-0826-SM-5EQ6A,1
GTEX-PWCY-2026-SM-5Q5BF,0
GTEX-REY6-1426-SM-48FDK,1
GTEX-117YW-0826-SM-5H11O,1
GTEX-PWOO-1026-SM-48TCN,0
GTEX-12WSN-0726-SM-5GCMS,1
GTEX-ZAK1-0726-SM-5HL8Q,0
GTEX-12WSH-0326-SM-5GCNH,1
GTEX-1122O-1926-SM-5EGIQ,0
GTEX-QEG5-0726-SM-4R1JQ,1
GTEX-131XE-0126-SM-5LZVC,1
GTEX-14BMU-1026-SM-5RQJ5,0
GTEX-11EM3-0001-SM-5Q5BD,0
GTEX-11ZU8-0126-SM-5EQ58,1
GTEX-QDVJ-2026-SM-2S1PD,1
GTEX-13FLV-0011-R4a-SM-5LZYU,1
GTEX-13QIC-1226-SM-5K7YR,0
GTEX-XQ3S-0926-SM-4BOPI,1
GTEX-XQ3S-1326-SM-4BOPQ,1
GTEX-T6MN-2726-SM-4DM77,1
GTEX-QMRM-1726-SM-2S1QG,1
GTEX-Q2AI-1526-SM-3GIJ3,1
GTEX-WI4N-1126-SM-3LK7Q,0
GTEX-OHPK-0326-SM-2HMJO,0
GTEX-NPJ8-0011-R6a-SM-2HMKB,1
GTEX-Y8DK-0326-SM-4TT3P,1
GTEX-NPJ8-2226-SM-3TW8D,1
GTEX-132AR-2326-SM-5IJDY,0
GTEX-13D11-1126-SM-5KLYS,0
GTEX-139T6-1026-SM-5IJGC,1
GTEX-13PLJ-0526-SM-5K7VW,0
GTEX-131XW-0011-R9a-SM-5N9EO,0
GTEX-VJWN-0005-SM-3GIKF,0
GTEX-WL46-0926-SM-3LK7T,1
GTEX-13O21-0126-SM-5IJE8,1
GTEX-ZVZQ-0011-R7b-SM-57WBB,0
GTEX-S4Z8-0126-SM-4GICC,1
GTEX-WZTO-0011-R8A-SM-4E3II,1
GTEX-145MN-1026-SM-5NQ9G,1
GTEX-Y8LW-1126-SM-4VDS4,0
GTEX-ZE9C-0011-R3a-SM-4WKGT,1
GTEX-RU72-1326-SM-2TF6T,0
GTEX-ZF28-0008-SM-4E3K3,1
GTEX-ZT9X-2126-SM-57WEV,1
GTEX-R55E-0011-R9A-SM-2TC6C,1
GTEX-132AR-2226-SM-5J2NT,0
GTEX-11NUK-0005-SM-5MR5F,1
GTEX-144GM-0426-SM-5Q5C8,1
GTEX-S7SE-0011-R1A-SM-2XCDE,1
GTEX-11NV4-0011-R6a-SM-57WD5,1
GTEX-Y114-0626-SM-4TT98,0
GTEX-11P7K-1426-SM-5EGKY,1
GTEX-144GM-1726-SM-5O9AS,1
GTEX-146FQ-1226-SM-5QGQ4,1
GTEX-13JVG-0226-SM-5J1MW,1
GTEX-REY6-0526-SM-2TF5M,1
GTEX-OOBJ-0006-SM-2I3F4,1
GTEX-13NYS-0126-SM-5MR3W,1
GTEX-13QBU-2026-SM-5KLZB,0
GTEX-WY7C-0126-SM-4ONCO,1
GTEX-11WQK-0226-SM-5EQLI,1
GTEX-11EMC-0126-SM-5EGKV,0
GTEX-ZTX8-0326-SM-59HLA,1
GTEX-S95S-1326-SM-2XCDK,1
GTEX-ZYW4-1426-SM-5SIAX,1
GTEX-YJ8O-2426-SM-5HL7S,0
GTEX-12696-2726-SM-5FQUL,1
GTEX-132AR-1526-SM-5KM1L,0
GTEX-139TT-0726-SM-5K7XW,1
GTEX-11ZTS-0005-SM-5NQ8A,0
GTEX-R53T-0826-SM-48FCP,0
GTEX-1192W-0126-SM-5EGGS,1
GTEX-13D11-0326-SM-5LZXX,0
GTEX-1211K-0926-SM-5FQTL,0
GTEX-11WQK-2426-SM-5GU5C,1
GTEX-13O3Q-2326-SM-5KM3G,1
GTEX-WVJS-0126-SM-4MVOT,1
GTEX-12WSM-0326-SM-5LZVI,1
GTEX-QDT8-0126-SM-48TZ1,0
GTEX-SNMC-1126-SM-4DM5M,1
GTEX-ZYFC-0526-SM-5GIDF,1
GTEX-13FLW-0011-R5a-SM-5LZX6,1
GTEX-14BIN-0926-SM-5S2OZ,0
GTEX-SNOS-1226-SM-4DM5H,1
GTEX-13G51-1026-SM-5K7YQ,1
GTEX-RM2N-1326-SM-48FCW,1
GTEX-X8HC-2726-SM-46MUA,0
GTEX-X62O-1626-SM-46MW9,1
GTEX-13RTJ-2426-SM-5S2Q2,1
GTEX-12ZZW-0011-R4a-SM-5DUX9,1
K-562-SM-2S1Q5,0
GTEX-XUJ4-2726-SM-4BOQ1,0
GTEX-TKQ2-0426-SM-4DXUO,1
GTEX-W5X1-1426-SM-3GIKH,0
GTEX-T5JC-0005-SM-4DM7B,1
GTEX-T6MN-0126-SM-5S2TD,1
GTEX-XLM4-0726-SM-5S2SH,1
GTEX-WY7C-0526-SM-3NB3D,1
GTEX-YFCO-1826-SM-4W1YH,1
GTEX-P4QS-0726-SM-3NMCZ,1
GTEX-Y5LM-0426-SM-4VBRO,0
GTEX-13QBU-2226-SM-5K7WI,0
GTEX-WHWD-0826-SM-3LK6R,1
GTEX-ZF3C-0226-SM-4WWB3,0
GTEX-R3RS-0526-SM-3GADG,0
GTEX-145LS-0011-R8b-SM-5PNXA,0
GTEX-WOFM-1726-SM-3MJFA,1
GTEX-13O3Q-2526-SM-5IJC4,1
GTEX-OIZG-0526-SM-2HMLF,1
GTEX-S7SE-0126-SM-2XCD5,1
GTEX-Y5V6-1126-SM-4VDTD,1
GTEX-NPJ8-0007-SM-2D7VX,1
GTEX-148VJ-0006-SM-5NQB1,1
GTEX-13VXT-0126-SM-5LU4I,0
GTEX-145LS-2926-SM-5O99G,0
GTEX-11ZTS-0011-R2b-SM-5BC75,0
GTEX-ZDYS-0426-SM-5IJEQ,1
GTEX-11O72-0126-SM-59887,1
GTEX-13U4I-0226-SM-5SIB1,0
GTEX-11ZTS-0008-SM-5S2VC,0
GTEX-13FXS-0011-R6b-SM-5L3F7,1
GTEX-ZA64-1226-SM-5HL7B,1
GTEX-13SLW-0011-R3b-SM-5SI6Y,1
GTEX-PX3G-0126-SM-2I3EN,0
GTEX-13113-0526-SM-5GCN2,0
GTEX-ZTSS-0826-SM-5985L,1
GTEX-12KS4-1126-SM-5FQUI,1
GTEX-12BJ1-2626-SM-5FQUF,1
GTEX-X4EP-0011-R10B-SM-4QASJ,0
GTEX-TMMY-1626-SM-4DXTY,0
GTEX-1445S-0011-R4a-SM-5PNWN,1
GTEX-YJ8O-1426-SM-5PNV9,0
GTEX-ZY6K-0126-SM-5SIAM,1
GTEX-ZDYS-2026-SM-5HL5L,1
GTEX-UJHI-1226-SM-4IHLR,0
GTEX-117YX-1426-SM-5H12H,1
GTEX-QEL4-0726-SM-3GIJ5,1
GTEX-UPJH-0526-SM-4IHK8,1
GTEX-YFC4-2926-SM-5IFJ8,0
GTEX-ZYFC-1726-SM-5GZYX,1
GTEX-12WSL-2126-SM-5GCNG,1
GTEX-1477Z-1626-SM-5SIA8,1
GTEX-13SLX-1226-SM-5S2Q6,0
GTEX-14E6E-1226-SM-5S2R5,1
GTEX-WYVS-0426-SM-4ONDL,0
GTEX-NPJ8-1426-SM-3MJHR,1
GTEX-S32W-2226-SM-5S2S7,0
GTEX-YECK-1926-SM-4W21H,1
K-562-SM-32PLC,0
GTEX-WZTO-2926-SM-3NM9I,1
GTEX-WQUQ-0426-SM-3MJFU,1
GTEX-T2YK-2226-SM-32QPT,1
GTEX-WYVS-2526-SM-3NMAT,0
GTEX-PLZ6-0526-SM-3P61C,1
GTEX-XPT6-2026-SM-4B64V,1
GTEX-PLZ5-0426-SM-3P612,1
GTEX-R55G-2126-SM-2TC67,0
GTEX-13FHP-0226-SM-5K7WD,1
GTEX-XPVG-0726-SM-4B658,1
GTEX-ZF29-1626-SM-4WKFJ,0
GTEX-PLZ6-0626-SM-5J1P1,1
GTEX-ZV7C-0005-SM-57WDL,1
GTEX-11I78-2126-SM-5A5K8,0
GTEX-133LE-0526-SM-5N9EJ,0
GTEX-TMZS-0326-SM-3DB9P,1
GTEX-139TS-0226-SM-5K7W5,1
K-562-SM-5LU2Y,0
GTEX-13QJ3-0626-SM-5SI6G,1
GTEX-12696-2826-SM-5FQTY,1
GTEX-WI4N-0005-SM-3LK7E,0
GTEX-11TUW-1026-SM-5GU7D,1
GTEX-ZZPT-1426-SM-5N9C5,1
GTEX-13NZA-0011-R11b-SM-5KM4W,1
GTEX-OHPN-0011-R9A-SM-4DXUH,0
GTEX-WFG7-1026-SM-4LMK8,1
GTEX-S4UY-0826-SM-4AD4Z,0
GTEX-132NY-0626-SM-5L3D9,1
GTEX-Y114-2426-SM-4TT8A,0
GTEX-13FH7-2426-SM-5K7US,0
GTEX-11O72-0226-SM-59869,1
GTEX-ZYFC-0226-SM-5NQ75,1
GTEX-Q734-1626-SM-48U1B,0
GTEX-QCQG-0006-SM-5SI8M,0
GTEX-SIU8-0926-SM-5SI87,1
GTEX-14BIM-0006-SM-5O9AA,0
